ClassPriors	56,44,0.56,0.44
coal	1,3,5.06996552423e-05,0.000123482197983
coding	3,1,0.000152098965727,4.1160732661e-05
coe	5,1,0.000253498276212,4.1160732661e-05
coffee	4,3,0.000202798620969,0.000123482197983
cold	1,3,5.06996552423e-05,0.000123482197983
collaborate	4,1,0.000202798620969,4.1160732661e-05
collect	3,1,0.000152098965727,4.1160732661e-05
college	1,4,5.06996552423e-05,0.000164642930644
color	19,2,0.000963293449605,8.23214653221e-05
colored	3,1,0.000152098965727,4.1160732661e-05
com	75,154,0.00380247414318,0.0063387528298
come	8,13,0.000405597241939,0.000535089524594
comes	4,4,0.000202798620969,0.000164642930644
coming	5,2,0.000253498276212,8.23214653221e-05
commence	2,2,0.000101399310485,8.23214653221e-05
commentaries	1,4,5.06996552423e-05,0.000164642930644
commentary	1,19,5.06996552423e-05,0.00078205392056
comments	1,14,5.06996552423e-05,0.000576250257255
commercial	18,4,0.000912593794362,0.000164642930644
commission	2,3,0.000101399310485,0.000123482197983
commissions	1,3,5.06996552423e-05,0.000123482197983
committee	1,3,5.06996552423e-05,0.000123482197983
commodity	8,2,0.000405597241939,8.23214653221e-05
common	2,2,0.000101399310485,8.23214653221e-05
communicate	3,1,0.000152098965727,4.1160732661e-05
communicating	3,1,0.000152098965727,4.1160732661e-05
communication	7,4,0.000354897586696,0.000164642930644
communities	4,1,0.000202798620969,4.1160732661e-05
community	2,23,0.000101399310485,0.000946696851204
companies	4,6,0.000202798620969,0.000246964395966
company	9,18,0.000456296897181,0.000740893187899
compare	1,7,5.06996552423e-05,0.000288125128627
compensation	3,1,0.000152098965727,4.1160732661e-05
compete	1,3,5.06996552423e-05,0.000123482197983
competencies	3,1,0.000152098965727,4.1160732661e-05
competing	2,3,0.000101399310485,0.000123482197983
competition	1,3,5.06996552423e-05,0.000123482197983
competitive	1,4,5.06996552423e-05,0.000164642930644
complete	1,5,5.06996552423e-05,0.000205803663305
completed	2,2,0.000101399310485,8.23214653221e-05
completely	1,3,5.06996552423e-05,0.000123482197983
completion	4,1,0.000202798620969,4.1160732661e-05
complicated	1,4,5.06996552423e-05,0.000164642930644
computer	1,8,5.06996552423e-05,0.000329285861288
comwww	1,12,5.06996552423e-05,0.000493928791932
concealed	1,3,5.06996552423e-05,0.000123482197983
concernig	3,1,0.000152098965727,4.1160732661e-05
concerning	4,6,0.000202798620969,0.000246964395966
concerns	4,2,0.000202798620969,8.23214653221e-05
concluding	1,3,5.06996552423e-05,0.000123482197983
condition	1,3,5.06996552423e-05,0.000123482197983
conduct	3,1,0.000152098965727,4.1160732661e-05
conference	5,4,0.000253498276212,0.000164642930644
confidential	1,6,5.06996552423e-05,0.000246964395966
confirmation	2,3,0.000101399310485,0.000123482197983
confirmations	6,1,0.000304197931454,4.1160732661e-05
congratulations	5,3,0.000253498276212,0.000123482197983
connection	1,4,5.06996552423e-05,0.000164642930644
consider	4,2,0.000202798620969,8.23214653221e-05
consistently	3,1,0.000152098965727,4.1160732661e-05
consolidation	4,4,0.000202798620969,0.000164642930644
consultant	1,4,5.06996552423e-05,0.000164642930644
consultation	1,3,5.06996552423e-05,0.000123482197983
consumer	6,1,0.000304197931454,4.1160732661e-05
consumers	2,3,0.000101399310485,0.000123482197983
contact	18,15,0.000912593794362,0.000617410989916
containing	1,4,5.06996552423e-05,0.000164642930644
contains	1,5,5.06996552423e-05,0.000205803663305
content	2,13,0.000101399310485,0.000535089524594
continue	12,5,0.000608395862908,0.000205803663305
continued	2,3,0.000101399310485,0.000123482197983
continues	3,2,0.000152098965727,8.23214653221e-05
contract	7,5,0.000354897586696,0.000205803663305
contracted	3,1,0.000152098965727,4.1160732661e-05
contracts	12,2,0.000608395862908,8.23214653221e-05
control	6,4,0.000304197931454,0.000164642930644
controlled	1,3,5.06996552423e-05,0.000123482197983
controls	7,1,0.000354897586696,4.1160732661e-05
convince	1,3,5.06996552423e-05,0.000123482197983
cook	4,1,0.000202798620969,4.1160732661e-05
cool	4,1,0.000202798620969,4.1160732661e-05
cooperation	4,1,0.000202798620969,4.1160732661e-05
coordinate	6,1,0.000304197931454,4.1160732661e-05
coordination	4,1,0.000202798620969,4.1160732661e-05
cop	2,2,0.000101399310485,8.23214653221e-05
copper	1,8,5.06996552423e-05,0.000329285861288
copy	1,13,5.06996552423e-05,0.000535089524594
copyright	1,8,5.06996552423e-05,0.000329285861288
coral	4,2,0.000202798620969,8.23214653221e-05
corel	1,5,5.06996552423e-05,0.000205803663305
coreldraw	1,3,5.06996552423e-05,0.000123482197983
corey	1,3,5.06996552423e-05,0.000123482197983
cornet	1,3,5.06996552423e-05,0.000123482197983
corp	30,3,0.00152098965727,0.000123482197983
corporate	8,2,0.000405597241939,8.23214653221e-05
corporation	3,3,0.000152098965727,0.000123482197983
correction	2,2,0.000101399310485,8.23214653221e-05
correspondence	2,2,0.000101399310485,8.23214653221e-05
cost	5,5,0.000253498276212,0.000205803663305
costs	2,2,0.000101399310485,8.23214653221e-05
cote	1,4,5.06996552423e-05,0.000164642930644
could	6,14,0.000304197931454,0.000576250257255
counterparty	3,1,0.000152098965727,4.1160732661e-05
countries	1,3,5.06996552423e-05,0.000123482197983
country	5,20,0.000253498276212,0.000823214653221
couple	1,3,5.06996552423e-05,0.000123482197983
course	1,12,5.06996552423e-05,0.000493928791932
court	5,1,0.000253498276212,4.1160732661e-05
cover	2,2,0.000101399310485,8.23214653221e-05
coverage	2,3,0.000101399310485,0.000123482197983
cpm	1,7,5.06996552423e-05,0.000288125128627
cpuc	4,1,0.000202798620969,4.1160732661e-05
create	6,9,0.000304197931454,0.000370446593949
created	7,2,0.000354897586696,8.23214653221e-05
creates	1,3,5.06996552423e-05,0.000123482197983
creating	1,3,5.06996552423e-05,0.000123482197983
creation	4,1,0.000202798620969,4.1160732661e-05
credit	8,14,0.000405597241939,0.000576250257255
creditors	4,2,0.000202798620969,8.23214653221e-05
crenshaw	14,1,0.000709795173393,4.1160732661e-05
crespigny	1,3,5.06996552423e-05,0.000123482197983
critical	11,1,0.000557696207666,4.1160732661e-05
critically	3,1,0.000152098965727,4.1160732661e-05
cross	4,1,0.000202798620969,4.1160732661e-05
crowd	1,3,5.06996552423e-05,0.000123482197983
crystal	1,3,5.06996552423e-05,0.000123482197983
cs	2,2,0.000101399310485,8.23214653221e-05
cure	2,2,0.000101399310485,8.23214653221e-05
current	6,5,0.000304197931454,0.000205803663305
currently	13,5,0.00065909551815,0.000205803663305
curriculum	6,1,0.000304197931454,4.1160732661e-05
customer	2,24,0.000101399310485,0.000987857583865
customers	1,5,5.06996552423e-05,0.000205803663305
cyberopps	1,3,5.06996552423e-05,0.000123482197983
d	25,18,0.00126749138106,0.000740893187899
daily	3,2,0.000152098965727,8.23214653221e-05
daniel	3,1,0.000152098965727,4.1160732661e-05
danielle	1,3,5.06996552423e-05,0.000123482197983
daren	8,1,0.000405597241939,4.1160732661e-05
darren	3,1,0.000152098965727,4.1160732661e-05
date	5,2,0.000253498276212,8.23214653221e-05
dates	4,2,0.000202798620969,8.23214653221e-05
dave	10,1,0.000506996552423,4.1160732661e-05
david	20,1,0.00101399310485,4.1160732661e-05
davis	11,1,0.000557696207666,4.1160732661e-05
day	14,10,0.000709795173393,0.00041160732661
days	4,8,0.000202798620969,0.000329285861288
daytime	1,3,5.06996552423e-05,0.000123482197983
de	1,4,5.06996552423e-05,0.000164642930644
dead	2,3,0.000101399310485,0.000123482197983
deadline	3,5,0.000152098965727,0.000205803663305
deal	13,4,0.00065909551815,0.000164642930644
deals	4,1,0.000202798620969,4.1160732661e-05
dear	2,6,0.000101399310485,0.000246964395966
death	1,4,5.06996552423e-05,0.000164642930644
debt	6,8,0.000304197931454,0.000329285861288
debts	4,1,0.000202798620969,4.1160732661e-05
dec	12,1,0.000608395862908,4.1160732661e-05
december	4,17,0.000202798620969,0.000699732455238
decided	1,6,5.06996552423e-05,0.000246964395966
decision	3,1,0.000152098965727,4.1160732661e-05
deeds	1,3,5.06996552423e-05,0.000123482197983
deemed	1,3,5.06996552423e-05,0.000123482197983
delainey	9,1,0.000456296897181,4.1160732661e-05
delayed	3,1,0.000152098965727,4.1160732661e-05
delays	2,2,0.000101399310485,8.23214653221e-05
delete	8,2,0.000405597241939,8.23214653221e-05
deliv	3,1,0.000152098965727,4.1160732661e-05
delivered	4,3,0.000202798620969,0.000123482197983
deliveries	3,1,0.000152098965727,4.1160732661e-05
delivery	9,4,0.000456296897181,0.000164642930644
demand	3,2,0.000152098965727,8.23214653221e-05
democratic	3,1,0.000152098965727,4.1160732661e-05
democrats	4,1,0.000202798620969,4.1160732661e-05
demonstrate	3,1,0.000152098965727,4.1160732661e-05
dennis	2,3,0.000101399310485,0.000123482197983
depending	2,2,0.000101399310485,8.23214653221e-05
deposit	1,5,5.06996552423e-05,0.000205803663305
deposited	1,4,5.06996552423e-05,0.000164642930644
deposits	1,3,5.06996552423e-05,0.000123482197983
dept	2,2,0.000101399310485,8.23214653221e-05
derivatives	4,1,0.000202798620969,4.1160732661e-05
described	2,2,0.000101399310485,8.23214653221e-05
description	2,2,0.000101399310485,8.23214653221e-05
design	2,9,0.000101399310485,0.000370446593949
designed	2,5,0.000101399310485,0.000205803663305
designs	1,5,5.06996552423e-05,0.000205803663305
desire	1,4,5.06996552423e-05,0.000164642930644
desk	9,5,0.000456296897181,0.000205803663305
desks	3,1,0.000152098965727,4.1160732661e-05
despite	3,1,0.000152098965727,4.1160732661e-05
destination	1,3,5.06996552423e-05,0.000123482197983
detail	1,3,5.06996552423e-05,0.000123482197983
detailed	2,4,0.000101399310485,0.000164642930644
details	1,4,5.06996552423e-05,0.000164642930644
developed	2,5,0.000101399310485,0.000205803663305
developing	3,1,0.000152098965727,4.1160732661e-05
development	15,3,0.000760494828635,0.000123482197983
dhar	5,1,0.000253498276212,4.1160732661e-05
dial	2,2,0.000101399310485,8.23214653221e-05
diamond	1,3,5.06996552423e-05,0.000123482197983
diaz	1,3,5.06996552423e-05,0.000123482197983
did	5,5,0.000253498276212,0.000205803663305
didn	2,4,0.000101399310485,0.000164642930644
different	4,3,0.000202798620969,0.000123482197983
difficult	2,5,0.000101399310485,0.000205803663305
dinner	3,1,0.000152098965727,4.1160732661e-05
direct	4,2,0.000202798620969,8.23214653221e-05
direction	5,1,0.000253498276212,4.1160732661e-05
directions	2,4,0.000101399310485,0.000164642930644
directly	6,3,0.000304197931454,0.000123482197983
director	3,5,0.000152098965727,0.000205803663305
directories	1,3,5.06996552423e-05,0.000123482197983
discarded	1,4,5.06996552423e-05,0.000164642930644
disclosed	1,3,5.06996552423e-05,0.000123482197983
discontinue	1,3,5.06996552423e-05,0.000123482197983
discover	1,4,5.06996552423e-05,0.000164642930644
discuss	5,3,0.000253498276212,0.000123482197983
discussed	3,1,0.000152098965727,4.1160732661e-05
discussion	9,1,0.000456296897181,4.1160732661e-05
dish	1,4,5.06996552423e-05,0.000164642930644
distance	2,5,0.000101399310485,0.000205803663305
distribution	4,1,0.000202798620969,4.1160732661e-05
distributions	3,1,0.000152098965727,4.1160732661e-05
district	5,1,0.000253498276212,4.1160732661e-05
do	10,33,0.000506996552423,0.00135830417781
doc	4,1,0.000202798620969,4.1160732661e-05
doctor	1,3,5.06996552423e-05,0.000123482197983
doctors	1,3,5.06996552423e-05,0.000123482197983
doctrine	5,1,0.000253498276212,4.1160732661e-05
documenting	3,1,0.000152098965727,4.1160732661e-05
documents	1,5,5.06996552423e-05,0.000205803663305
does	5,8,0.000253498276212,0.000329285861288
doesn	1,11,5.06996552423e-05,0.000452768059271
doing	1,7,5.06996552423e-05,0.000288125128627
dollars	2,7,0.000101399310485,0.000288125128627
domain	3,4,0.000152098965727,0.000164642930644
don	9,26,0.000456296897181,0.00107017904919
done	7,1,0.000354897586696,4.1160732661e-05
door	3,4,0.000152098965727,0.000164642930644
double	1,3,5.06996552423e-05,0.000123482197983
doubt	1,4,5.06996552423e-05,0.000164642930644
down	2,11,0.000101399310485,0.000452768059271
draft	2,2,0.000101399310485,8.23214653221e-05
draw	1,6,5.06996552423e-05,0.000246964395966
drawing	3,4,0.000152098965727,0.000164642930644
drawn	1,3,5.06996552423e-05,0.000123482197983
dreamwaver	1,3,5.06996552423e-05,0.000123482197983
drew	3,2,0.000152098965727,8.23214653221e-05
drinking	1,3,5.06996552423e-05,0.000123482197983
drive	1,3,5.06996552423e-05,0.000123482197983
drugs	1,3,5.06996552423e-05,0.000123482197983
dubuque	1,4,5.06996552423e-05,0.000164642930644
due	3,8,0.000152098965727,0.000329285861288
duke	5,1,0.000253498276212,4.1160732661e-05
duns	3,1,0.000152098965727,4.1160732661e-05
during	9,2,0.000456296897181,8.23214653221e-05
dwr	4,1,0.000202798620969,4.1160732661e-05
dynamic	3,1,0.000152098965727,4.1160732661e-05
dynamics	2,2,0.000101399310485,8.23214653221e-05
dynegy	12,1,0.000608395862908,4.1160732661e-05
e	23,39,0.00116609207057,0.00160526857378
each	18,11,0.000912593794362,0.000452768059271
earlier	3,3,0.000152098965727,0.000123482197983
early	7,3,0.000354897586696,0.000123482197983
earn	1,7,5.06996552423e-05,0.000288125128627
easily	1,5,5.06996552423e-05,0.000205803663305
easy	1,17,5.06996552423e-05,0.000699732455238
eat	2,3,0.000101399310485,0.000123482197983
eating	1,3,5.06996552423e-05,0.000123482197983
eb	17,1,0.00086189413912,4.1160732661e-05
ebook	1,4,5.06996552423e-05,0.000164642930644
ecomog	1,4,5.06996552423e-05,0.000164642930644
economic	1,3,5.06996552423e-05,0.000123482197983
ect	383,1,0.0194179679578,4.1160732661e-05
edison	5,1,0.000253498276212,4.1160732661e-05
edit	1,12,5.06996552423e-05,0.000493928791932
edition	1,6,5.06996552423e-05,0.000246964395966
editor	1,4,5.06996552423e-05,0.000164642930644
edt	1,3,5.06996552423e-05,0.000123482197983
ee	2,2,0.000101399310485,8.23214653221e-05
ees	11,1,0.000557696207666,4.1160732661e-05
effect	2,2,0.000101399310485,8.23214653221e-05
effective	9,4,0.000456296897181,0.000164642930644
effectively	4,3,0.000202798620969,0.000123482197983
efficiency	3,1,0.000152098965727,4.1160732661e-05
effort	7,1,0.000354897586696,4.1160732661e-05
efforts	3,1,0.000152098965727,4.1160732661e-05
ego	3,1,0.000152098965727,4.1160732661e-05
eight	1,3,5.06996552423e-05,0.000123482197983
either	8,3,0.000405597241939,0.000123482197983
el	3,1,0.000152098965727,4.1160732661e-05
eliminate	1,4,5.06996552423e-05,0.000164642930644
ellendale	1,3,5.06996552423e-05,0.000123482197983
else	1,3,5.06996552423e-05,0.000123482197983
elses	1,3,5.06996552423e-05,0.000123482197983
email	7,41,0.000354897586696,0.0016875900391
emailing	1,3,5.06996552423e-05,0.000123482197983
emerging	3,1,0.000152098965727,4.1160732661e-05
eminent	3,1,0.000152098965727,4.1160732661e-05
employed	3,1,0.000152098965727,4.1160732661e-05
employee	7,1,0.000354897586696,4.1160732661e-05
employees	8,1,0.000405597241939,4.1160732661e-05
en	1,4,5.06996552423e-05,0.000164642930644
ena	11,1,0.000557696207666,4.1160732661e-05
enable	1,5,5.06996552423e-05,0.000205803663305
enacted	3,1,0.000152098965727,4.1160732661e-05
encoding	1,3,5.06996552423e-05,0.000123482197983
encourage	5,1,0.000253498276212,4.1160732661e-05
encouraged	1,4,5.06996552423e-05,0.000164642930644
end	12,9,0.000608395862908,0.000370446593949
ending	2,2,0.000101399310485,8.23214653221e-05
energy	43,3,0.00218008517542,0.000123482197983
engine	1,4,5.06996552423e-05,0.000164642930644
engineering	3,1,0.000152098965727,4.1160732661e-05
engines	1,3,5.06996552423e-05,0.000123482197983
enhance	4,1,0.000202798620969,4.1160732661e-05
enjoy	1,3,5.06996552423e-05,0.000123482197983
enough	2,6,0.000101399310485,0.000246964395966
enron	128,1,0.00648955587102,4.1160732661e-05
enrononline	5,1,0.000253498276212,4.1160732661e-05
ensure	2,3,0.000101399310485,0.000123482197983
ensuring	1,3,5.06996552423e-05,0.000123482197983
enter	1,8,5.06996552423e-05,0.000329285861288
entered	4,8,0.000202798620969,0.000329285861288
entergy	7,1,0.000354897586696,4.1160732661e-05
entering	1,3,5.06996552423e-05,0.000123482197983
enterprise	1,5,5.06996552423e-05,0.000205803663305
entex	15,1,0.000760494828635,4.1160732661e-05
entire	1,3,5.06996552423e-05,0.000123482197983
entirely	1,3,5.06996552423e-05,0.000123482197983
entity	4,1,0.000202798620969,4.1160732661e-05
entries	1,4,5.06996552423e-05,0.000164642930644
environment	1,4,5.06996552423e-05,0.000164642930644
epam	1,3,5.06996552423e-05,0.000123482197983
epcm	1,3,5.06996552423e-05,0.000123482197983
epenergy	6,1,0.000304197931454,4.1160732661e-05
epmi	3,1,0.000152098965727,4.1160732661e-05
equity	4,3,0.000202798620969,0.000123482197983
er	1,3,5.06996552423e-05,0.000123482197983
error	3,7,0.000152098965727,0.000288125128627
errors	2,6,0.000101399310485,0.000246964395966
escape	1,3,5.06996552423e-05,0.000123482197983
esiear	1,3,5.06996552423e-05,0.000123482197983
especially	3,3,0.000152098965727,0.000123482197983
establish	4,6,0.000202798620969,0.000246964395966
established	2,3,0.000101399310485,0.000123482197983
estimate	2,2,0.000101399310485,8.23214653221e-05
etc	5,6,0.000253498276212,0.000246964395966
etringer	3,1,0.000152098965727,4.1160732661e-05
european	1,3,5.06996552423e-05,0.000123482197983
evaluate	3,1,0.000152098965727,4.1160732661e-05
even	4,14,0.000202798620969,0.000576250257255
evening	2,3,0.000101399310485,0.000123482197983
events	1,3,5.06996552423e-05,0.000123482197983
eventually	1,3,5.06996552423e-05,0.000123482197983
ever	1,6,5.06996552423e-05,0.000246964395966
every	1,15,5.06996552423e-05,0.000617410989916
everyday	1,3,5.06996552423e-05,0.000123482197983
everyone	11,8,0.000557696207666,0.000329285861288
everything	5,5,0.000253498276212,0.000205803663305
eworld	1,5,5.06996552423e-05,0.000205803663305
exact	2,2,0.000101399310485,8.23214653221e-05
exactly	1,5,5.06996552423e-05,0.000205803663305
examine	1,4,5.06996552423e-05,0.000164642930644
example	4,5,0.000202798620969,0.000205803663305
exceeded	1,3,5.06996552423e-05,0.000123482197983
excellent	1,5,5.06996552423e-05,0.000205803663305
exchange	2,13,0.000101399310485,0.000535089524594
excited	3,2,0.000152098965727,8.23214653221e-05
excluding	3,1,0.000152098965727,4.1160732661e-05
executing	3,1,0.000152098965727,4.1160732661e-05
executive	7,1,0.000354897586696,4.1160732661e-05
exemptions	3,1,0.000152098965727,4.1160732661e-05
exhibit	2,5,0.000101399310485,0.000205803663305
exhibits	1,3,5.06996552423e-05,0.000123482197983
exist	1,3,5.06996552423e-05,0.000123482197983
existing	4,3,0.000202798620969,0.000123482197983
expect	4,7,0.000202798620969,0.000288125128627
expectation	1,3,5.06996552423e-05,0.000123482197983
expectations	1,5,5.06996552423e-05,0.000205803663305
expected	7,1,0.000354897586696,4.1160732661e-05
expecting	2,2,0.000101399310485,8.23214653221e-05
expects	4,1,0.000202798620969,4.1160732661e-05
expenses	2,3,0.000101399310485,0.000123482197983
experience	16,3,0.000811194483878,0.000123482197983
expertise	8,2,0.000405597241939,8.23214653221e-05
explain	1,3,5.06996552423e-05,0.000123482197983
explaing	3,1,0.000152098965727,4.1160732661e-05
explaining	1,3,5.06996552423e-05,0.000123482197983
exploration	1,3,5.06996552423e-05,0.000123482197983
explorer	1,4,5.06996552423e-05,0.000164642930644
exploring	3,1,0.000152098965727,4.1160732661e-05
exposure	1,3,5.06996552423e-05,0.000123482197983
express	2,4,0.000101399310485,0.000164642930644
ext	4,1,0.000202798620969,4.1160732661e-05
extended	2,3,0.000101399310485,0.000123482197983
externally	1,3,5.06996552423e-05,0.000123482197983
extra	5,4,0.000253498276212,0.000164642930644
eyebrow	1,3,5.06996552423e-05,0.000123482197983
eyes	1,3,5.06996552423e-05,0.000123482197983
ezine	1,6,5.06996552423e-05,0.000246964395966
facilitate	5,1,0.000253498276212,4.1160732661e-05
fact	2,8,0.000101399310485,0.000329285861288
fair	2,2,0.000101399310485,8.23214653221e-05
fall	1,3,5.06996552423e-05,0.000123482197983
fame	1,4,5.06996552423e-05,0.000164642930644
families	1,3,5.06996552423e-05,0.000123482197983
family	1,4,5.06996552423e-05,0.000164642930644
far	3,4,0.000152098965727,0.000164642930644
farmer	6,1,0.000304197931454,4.1160732661e-05
fast	1,5,5.06996552423e-05,0.000205803663305
faster	2,2,0.000101399310485,8.23214653221e-05
father	1,5,5.06996552423e-05,0.000205803663305
favor	2,4,0.000101399310485,0.000164642930644
favorite	1,8,5.06996552423e-05,0.000329285861288
fax	4,7,0.000202798620969,0.000288125128627
fear	1,5,5.06996552423e-05,0.000205803663305
featured	1,3,5.06996552423e-05,0.000123482197983
features	2,6,0.000101399310485,0.000246964395966
feb	4,1,0.000202798620969,4.1160732661e-05
february	11,1,0.000557696207666,4.1160732661e-05
federal	5,1,0.000253498276212,4.1160732661e-05
fee	3,5,0.000152098965727,0.000205803663305
feel	12,9,0.000608395862908,0.000370446593949
feeling	3,2,0.000152098965727,8.23214653221e-05
felipe	3,1,0.000152098965727,4.1160732661e-05
fell	1,3,5.06996552423e-05,0.000123482197983
felt	3,1,0.000152098965727,4.1160732661e-05
female	1,4,5.06996552423e-05,0.000164642930644
few	9,5,0.000456296897181,0.000205803663305
ffffa	1,3,5.06996552423e-05,0.000123482197983
fh	3,1,0.000152098965727,4.1160732661e-05
field	2,3,0.000101399310485,0.000123482197983
fight	2,2,0.000101399310485,8.23214653221e-05
file	5,3,0.000253498276212,0.000123482197983
filed	7,1,0.000354897586696,4.1160732661e-05
files	4,1,0.000202798620969,4.1160732661e-05
filing	12,1,0.000608395862908,4.1160732661e-05
fill	1,7,5.06996552423e-05,0.000288125128627
filled	1,3,5.06996552423e-05,0.000123482197983
final	6,2,0.000304197931454,8.23214653221e-05
finalization	3,1,0.000152098965727,4.1160732661e-05
finally	4,1,0.000202798620969,4.1160732661e-05
finance	5,1,0.000253498276212,4.1160732661e-05
financial	11,3,0.000557696207666,0.000123482197983
financing	3,3,0.000152098965727,0.000123482197983
find	2,5,0.000101399310485,0.000205803663305
fine	3,1,0.000152098965727,4.1160732661e-05
finished	2,6,0.000101399310485,0.000246964395966
fior	1,3,5.06996552423e-05,0.000123482197983
firm	4,3,0.000202798620969,0.000123482197983
first	9,27,0.000456296897181,0.00111133978185
fit	1,3,5.06996552423e-05,0.000123482197983
five	2,4,0.000101399310485,0.000164642930644
flash	1,3,5.06996552423e-05,0.000123482197983
flat	1,6,5.06996552423e-05,0.000246964395966
flood	1,3,5.06996552423e-05,0.000123482197983
floor	5,1,0.000253498276212,4.1160732661e-05
flow	8,2,0.000405597241939,8.23214653221e-05
focus	2,4,0.000101399310485,0.000164642930644
focusing	4,2,0.000202798620969,8.23214653221e-05
folks	1,4,5.06996552423e-05,0.000164642930644
follow	2,10,0.000101399310485,0.00041160732661
followed	1,3,5.06996552423e-05,0.000123482197983
following	19,10,0.000963293449605,0.00041160732661
font	1,4,5.06996552423e-05,0.000164642930644
fonts	1,3,5.06996552423e-05,0.000123482197983
foot	2,3,0.000101399310485,0.000123482197983
for	171,205,0.00866964104644,0.00843795019551
forbearance	5,1,0.000253498276212,4.1160732661e-05
force	2,5,0.000101399310485,0.000205803663305
forces	1,6,5.06996552423e-05,0.000246964395966
forecasts	1,3,5.06996552423e-05,0.000123482197983
forever	1,4,5.06996552423e-05,0.000164642930644
fork	1,3,5.06996552423e-05,0.000123482197983
form	1,12,5.06996552423e-05,0.000493928791932
formally	3,1,0.000152098965727,4.1160732661e-05
format	1,4,5.06996552423e-05,0.000164642930644
formula	3,1,0.000152098965727,4.1160732661e-05
fortunately	1,3,5.06996552423e-05,0.000123482197983
forward	13,2,0.00065909551815,8.23214653221e-05
forwarded	30,1,0.00152098965727,4.1160732661e-05
found	2,6,0.000101399310485,0.000246964395966
four	4,6,0.000202798620969,0.000246964395966
fraction	1,5,5.06996552423e-05,0.000205803663305
fran	3,1,0.000152098965727,4.1160732661e-05
free	8,80,0.000405597241939,0.00329285861288
freebie	1,3,5.06996552423e-05,0.000123482197983
freelinksnetwork	1,5,5.06996552423e-05,0.000205803663305
freepicklotto	1,3,5.06996552423e-05,0.000123482197983
freeze	4,1,0.000202798620969,4.1160732661e-05
frevert	4,1,0.000202798620969,4.1160732661e-05
friday	4,4,0.000202798620969,0.000164642930644
friend	1,3,5.06996552423e-05,0.000123482197983
friends	1,4,5.06996552423e-05,0.000164642930644
from	58,79,0.00294058000406,0.00325169788022
front	4,1,0.000202798620969,4.1160732661e-05
frusco	4,1,0.000202798620969,4.1160732661e-05
ft	1,3,5.06996552423e-05,0.000123482197983
fulfill	2,2,0.000101399310485,8.23214653221e-05
full	4,26,0.000202798620969,0.00107017904919
fully	1,4,5.06996552423e-05,0.000164642930644
fun	4,3,0.000202798620969,0.000123482197983
function	6,1,0.000304197931454,4.1160732661e-05
functionality	5,1,0.000253498276212,4.1160732661e-05
functions	6,1,0.000304197931454,4.1160732661e-05
fund	2,4,0.000101399310485,0.000164642930644
fundamental	3,1,0.000152098965727,4.1160732661e-05
funds	1,11,5.06996552423e-05,0.000452768059271
further	8,3,0.000405597241939,0.000123482197983
future	5,11,0.000253498276212,0.000452768059271
fw	2,3,0.000101399310485,0.000123482197983
fyi	7,1,0.000354897586696,4.1160732661e-05
fyl	3,1,0.000152098965727,4.1160732661e-05
g	26,8,0.0013181910363,0.000329285861288
game	5,1,0.000253498276212,4.1160732661e-05
gary	8,1,0.000405597241939,4.1160732661e-05
gas	38,1,0.00192658689921,4.1160732661e-05
general	2,5,0.000101399310485,0.000205803663305
generating	3,1,0.000152098965727,4.1160732661e-05
generation	6,1,0.000304197931454,4.1160732661e-05
generators	3,1,0.000152098965727,4.1160732661e-05
generic	1,7,5.06996552423e-05,0.000288125128627
genuine	1,3,5.06996552423e-05,0.000123482197983
geographic	5,1,0.000253498276212,4.1160732661e-05
george	10,1,0.000506996552423,4.1160732661e-05
georgel	1,3,5.06996552423e-05,0.000123482197983
germany	1,4,5.06996552423e-05,0.000164642930644
gerry	3,1,0.000152098965727,4.1160732661e-05
ges	1,3,5.06996552423e-05,0.000123482197983
get	26,52,0.0013181910363,0.00214035809837
gets	1,4,5.06996552423e-05,0.000164642930644
getting	1,9,5.06996552423e-05,0.000370446593949
ghana	1,3,5.06996552423e-05,0.000123482197983
gibner	9,1,0.000456296897181,4.1160732661e-05
gift	5,10,0.000253498276212,0.00041160732661
gifts	3,1,0.000152098965727,4.1160732661e-05
girl	1,5,5.06996552423e-05,0.000205803663305
gis	3,1,0.000152098965727,4.1160732661e-05
gist	3,1,0.000152098965727,4.1160732661e-05
give	7,12,0.000354897586696,0.000493928791932
glencore	3,1,0.000152098965727,4.1160732661e-05
global	44,2,0.00223078483066,8.23214653221e-05
globe	4,1,0.000202798620969,4.1160732661e-05
gmx	1,3,5.06996552423e-05,0.000123482197983
go	5,8,0.000253498276212,0.000329285861288
goal	1,6,5.06996552423e-05,0.000246964395966
god	1,4,5.06996552423e-05,0.000164642930644
going	16,13,0.000811194483878,0.000535089524594
gold	1,15,5.06996552423e-05,0.000617410989916
gone	2,2,0.000101399310485,8.23214653221e-05
good	11,14,0.000557696207666,0.000576250257255
goodmorning	3,1,0.000152098965727,4.1160732661e-05
got	1,8,5.06996552423e-05,0.000329285861288
government	4,5,0.000202798620969,0.000205803663305
governor	6,1,0.000304197931454,4.1160732661e-05
gra	1,4,5.06996552423e-05,0.000164642930644
gracie	3,1,0.000152098965727,4.1160732661e-05
grade	1,3,5.06996552423e-05,0.000123482197983
grand	1,4,5.06996552423e-05,0.000164642930644
grant	7,1,0.000354897586696,4.1160732661e-05
graphics	1,6,5.06996552423e-05,0.000246964395966
graves	3,1,0.000152098965727,4.1160732661e-05
