1.0,-0.053908608588144724,0.45687119418310107
-1.0,0.46766106208412461,-0.31205782404778859
1.0,-0.54683878350476034,0.84803628896466021
-1.0,0.34819749493975893,-0.75073465313449828
1.0,-0.11675125627073579,0.68944427972639144
-1.0,0.2123912446879932,-0.10186435581120434
1.0,-0.99563736723700647,0.37427430146880925
-1.0,0.2535346297336557,-0.3082940413542461
1.0,-0.48786553837434299,0.31950314573770977
-1.0,0.81299735008852247,-0.19180267587337063
1.0,-0.040999171149751157,0.88764074152567496
-1.0,0.95745518891688386,-0.328453762892287
1.0,-0.47662624495311912,0.25632164012995173
1.0,0.27564566432233162,-0.6863351655011527
1.0,-0.53025133908561184,0.40361563916945276
-1.0,0.5393208137550336,-0.020338296841478254
-1.0,-0.060549834290773874,0.019470198423290008
-1.0,0.55429507835586067,-0.21655712844229347
1.0,-0.62670227716708837,0.52095141380109711
-1.0,0.99476677645448419,-0.52134164249312787
1.0,-0.60436367284489168,0.64562711395913197
-1.0,0.86229370961953222,-0.57931529048358765
1.0,-0.27027098156820251,0.11178201016130074
-1.0,0.73481267914115833,-0.68343174889622005
1.0,-0.63146715751517901,0.86186660856627506
-1.0,0.11526084439561834,-0.920615339881102
1.0,-0.64640113059168225,0.14656367270228221
-1.0,0.47252678640079426,-0.1498623938742728
-1.0,-0.028429826483428289,0.21846277959247784
-1.0,0.72618024836090989,-0.60749426171454213
1.0,-0.88853565101066845,0.081484427598910059
-1.0,0.029464339210027113,-0.14290448737597838
1.0,-0.70395244103070687,0.50725854694232131
-1.0,0.013735495662538844,-0.73547305624427872
1.0,-0.37313869371855413,0.96133349780702282
-1.0,0.54977085181571805,-0.72777760857297125
1.0,-0.75838251213138341,0.45991585371437449
-1.0,0.16739071929596461,-0.12261181274365152
1.0,-0.26359226919314027,0.14126670200276947
-1.0,0.30869957625347733,-0.83861811092283012
-1.0,-0.51947761705337736,0.33252702465698303
-1.0,0.99790927986951883,-0.7631589614455121
1.0,-0.62645086018090368,0.75728367575409761
1.0,0.70055042325400274,-0.76183713307478607
1.0,-0.1768230486454333,0.55283949621638406
-1.0,0.95655003376679049,-0.72365740295883785
1.0,-0.89333814203459083,0.17675900000978373
-1.0,0.65910325662340374,-0.58083858723097637
1.0,-0.26684598543217741,0.17358144751932647
-1.0,0.63525614704837374,-0.48109656907000453
1.0,-0.27374099174385247,0.21921384803818234
-1.0,0.68470350380744904,-0.43808068015335377
1.0,-0.37122337790310445,0.28837719962523967
1.0,0.81705099434209938,-0.99457918562009484
1.0,-0.45137296408138394,0.017393350433465793
