-4.558355564521620273e+00,3.222050310429995790e-01
-1.181095855135895434e+00,2.200204560317137847e+00
-5.852447745833854853e+00,-1.965374678057759006e+00
-1.530711145850476296e+00,2.378151248692870645e+00
-6.983527925056782770e+00,-2.605002135794971529e+00
-5.596475893877293828e+00,-1.655026359529846225e+00
-5.796123440133431615e+00,-2.043195698068593913e+00
-6.192276942384022043e+00,-1.570958052974241959e+00
-2.958852129243943363e+00,1.890913213785194280e+00
6.642646810414667424e-01,3.965601408012722651e+00
-1.773930836783146336e+00,1.341266124410212868e+00
8.511926993506837569e-01,3.807813448942766854e+00
-4.253210798590294495e+00,-2.229566075375890577e-01
-6.831803293398611032e+00,-3.665240983982629430e+00
-3.425594625465329113e+00,9.630475923399863802e-01
-1.690870839989734531e+00,2.037539866197633387e+00
-5.113913795479922086e+00,-1.473417437777444938e+00
-3.512303299161455339e+00,3.712654413763418759e-01
-2.966563335821066794e+00,1.205575641258398889e+00
-1.807092801376753322e+00,3.532398330052013868e+00
-6.114690147561725908e+00,-2.491250422083438387e+00
-6.061875165710146618e+00,-2.461479381102650521e+00
3.273533862508171133e-03,3.483919493933116840e+00
-6.913615393818611565e+00,-3.473791656876338507e+00
-7.854270774160563739e+00,-3.016425864989484396e+00
-4.641402682038767047e+00,-1.291202864185564181e+00
-4.314668043723486335e+00,-2.658115476166491575e-01
-7.451658820081680012e+00,-2.821844418599177118e+00
-6.181655435461768988e+00,-1.844002342922564708e+00
-3.943132231284048661e+00,-2.565345417652888926e-01
-5.478657767006930968e+00,-1.410824074115137883e+00
-3.496856729679921116e+00,6.566956764542819514e-01
-6.549129674415628877e+00,-2.270998867538487787e+00
-1.784333922639550263e+00,2.057329615848992432e+00
-1.963251329626101604e+00,2.151506309266946637e+00
-1.117824502076507187e+00,3.074110521456756118e+00
-4.949466721984583373e+00,1.651951927980919166e-01
-3.695099650648563827e+00,-2.002983897665115975e-01
-5.775446532543338840e+00,-1.480274218851414858e+00
-5.926040513260144138e+00,-1.950067070212245568e+00
-5.160660906907128975e+00,-1.364764632600160787e+00
-4.910850945461126216e+00,-1.141090762247559454e+00
-5.106006044450779324e-01,2.961328707875090949e+00
-5.552286828009728836e+00,-2.222330798929230689e+00
-6.370821130219505690e+00,-1.960526457626873942e+00
-5.045788637454196923e+00,-1.444109245310214007e+00
-8.411898812216592747e-01,2.925689375262027880e+00
-7.728093399150353981e+00,-3.285710907839415995e+00
-4.228348563331240761e+00,-5.007634493356869498e-01
-1.271136389761243102e+00,2.479489857284637999e+00
-3.889957736967641910e-01,3.766840622869123578e+00
-4.797370251181355627e+00,-1.875487403383591101e-01
-7.988405068181319457e+00,-3.201296023143401115e+00
-7.015560889206608586e+00,-3.470758668492597288e+00
-1.493410155295358699e+00,2.632247115992224273e+00
-6.122233939068528308e+00,-2.666693360804511137e+00
-4.288516307762395563e-01,3.659550485771086770e+00
-5.976486004583636991e+00,-2.476327102786717305e+00
-6.518786665327099605e+00,-2.039784672489413531e+00
-7.852632137988341476e+00,-3.350490938115950890e+00
-2.558311230793624436e+00,1.483082558199734002e+00
-1.971370659512812873e+00,5.479546201491727331e-01
-3.742340535128929169e+00,6.598894838786684147e-01
-2.899395594552839128e+00,1.974010443269286874e+00
-2.241094695698630179e+00,2.121218579139573457e+00
-6.854593498823207121e+00,-2.026529625993748418e+00
-3.082518588786784086e+00,1.402198360959639345e+00
-5.616846448471802589e+00,-2.019793864083378132e+00
-7.523292539588073424e+00,-3.153366863148677091e+00
-2.627301185689550955e+00,1.913737730916569291e-01
-1.659856185518323368e+00,2.149986772866796514e+00
-1.015347578993324174e+00,3.174617175568001493e+00
-5.544524826019507913e+00,-1.452873380511096713e+00
-2.936912970871207840e+00,9.044294396667726943e-01
-1.748481447145121104e+00,1.816486514019426401e+00
-6.199242340151868369e+00,-2.082812142821334866e+00
-1.043776884615265077e+00,2.813908925491459101e+00
-4.661942905740013465e+00,-1.167586656380170673e+00
-6.677006567412560045e+00,-2.438689150216449164e+00
-4.954191290659243130e+00,-9.230251313136337288e-01
-3.965493269646869656e+00,7.979334488314249185e-01
-6.593647383412074348e+00,-2.352257746939288907e+00
1.676158153163386788e-01,3.779844746198394390e+00
-2.401634756010075922e+00,6.497083405936301403e-01
-4.097638576750017414e+00,-4.699414060614159894e-02
-4.260904032473716185e+00,-4.726707932722629124e-02
-6.091833554753829816e+00,-2.137245713266373137e+00
-1.811391904710665024e+00,1.667341203023858576e+00
-3.313753574927416512e+00,5.212272497903311930e-01
-8.401955293810516423e+00,-3.630395408864198536e+00
-5.330260926826776213e+00,-4.416024833305716157e-01
-6.557479415586692006e+00,-3.200149809154401837e+00
-2.960477189800282183e+00,1.431578023975241365e+00
-3.732043803012937921e+00,8.371163367698208901e-01
-6.299773627248601571e+00,-3.347312707544207733e+00
-6.207237850301341453e+00,-2.582767244902550274e+00
-2.721200569098781497e+00,1.038933223272537454e+00
-3.444811474252674977e+00,1.082432310675249809e+00
-6.541999765403727629e+00,-2.456772017692856025e+00
-6.502773650500469849e+00,-2.471276538314446825e+00
-3.980546122625026051e+00,3.494224836841599569e-01
-5.426144349759585594e+00,-1.357371959332358102e+00
-6.866335897440239755e+00,-2.689756078512262505e+00
-4.305308864425510862e+00,3.195459701751959258e-01
-6.050793088428323863e+00,-2.951481175761021092e+00
-6.543595300848785712e+00,-3.099406583992875497e+00
-2.709862401920383856e+00,1.242555690366860865e+00
-4.518300207819309633e-01,3.376735739870926345e+00
-1.778758865335203998e+00,2.218341335775654066e+00
-7.417128668030655625e+00,-2.857727158599661088e+00
-5.482794020762510101e+00,-1.577830572089269801e+00
-4.204643332958543311e+00,-7.353763192591555864e-01
-7.485399553118115001e+00,-2.618148755601209743e+00
-2.066545101625221648e+00,1.712144698530639886e+00
-7.894496252198722530e+00,-3.192366873620054335e+00
-4.470767554742451466e+00,-1.339969667560456656e+00
-5.549731608828670559e+00,-2.698867749538553795e+00
-2.643805708004662858e+00,1.584564749272033168e+00
-7.014924516003935295e+00,-3.206003661717755193e+00
-1.857990446029521570e+00,2.202987055959647833e+00
-3.225108987009076777e+00,5.808457233526986840e-01
-6.229684365451295669e+00,-2.144535956648010000e+00
-1.113919550681832682e+00,2.629386082181379258e+00
-7.212184224122145437e+00,-2.645510445924383447e+00
